File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Flag,Outreach,Note
01130029.JPG,,SC15_12JanTo30Jan,13-Jan-21,14:25:32,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01130030.JPG,,SC15_12JanTo30Jan,13-Jan-21,16:41:22,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01130031.JPG,,SC15_12JanTo30Jan,13-Jan-21,18:59:04,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01130032.JPG,,SC15_12JanTo30Jan,13-Jan-21,23:39:09,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01140033.JPG,,SC15_12JanTo30Jan,14-Jan-21,2:46:21,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01140034.JPG,,SC15_12JanTo30Jan,14-Jan-21,2:55:08,Ok,FALSE,FALSE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01140035.JPG,,SC15_12JanTo30Jan,14-Jan-21,3:00:43,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01140036.JPG,,SC15_12JanTo30Jan,14-Jan-21,3:08:13,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01140037.JPG,,SC15_12JanTo30Jan,14-Jan-21,4:27:09,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01140038.JPG,,SC15_12JanTo30Jan,14-Jan-21,5:23:16,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01140039.JPG,,SC15_12JanTo30Jan,14-Jan-21,6:40:34,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01140040.JPG,,SC15_12JanTo30Jan,14-Jan-21,7:17:28,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01140041.JPG,,SC15_12JanTo30Jan,14-Jan-21,12:54:16,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01140042.JPG,,SC15_12JanTo30Jan,14-Jan-21,18:08:10,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01140043.JPG,,SC15_12JanTo30Jan,14-Jan-21,18:54:11,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01150044.JPG,,SC15_12JanTo30Jan,15-Jan-21,1:08:05,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01150045.JPG,,SC15_12JanTo30Jan,15-Jan-21,2:19:07,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01150046.JPG,,SC15_12JanTo30Jan,15-Jan-21,2:23:40,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01150047.JPG,,SC15_12JanTo30Jan,15-Jan-21,8:01:09,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01150048.JPG,,SC15_12JanTo30Jan,15-Jan-21,18:20:57,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01150049.JPG,,SC15_12JanTo30Jan,15-Jan-21,18:33:40,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01150050.JPG,,SC15_12JanTo30Jan,15-Jan-21,18:47:14,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01150051.JPG,,SC15_12JanTo30Jan,15-Jan-21,18:48:17,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01150052.JPG,,SC15_12JanTo30Jan,15-Jan-21,18:50:52,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01150053.JPG,,SC15_12JanTo30Jan,15-Jan-21,18:52:38,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01150054.JPG,,SC15_12JanTo30Jan,15-Jan-21,23:39:10,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01160055.JPG,,SC15_12JanTo30Jan,16-Jan-21,1:00:51,Ok,FALSE,FALSE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01160056.JPG,,SC15_12JanTo30Jan,16-Jan-21,1:07:14,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01160057.JPG,,SC15_12JanTo30Jan,16-Jan-21,1:24:56,Ok,FALSE,FALSE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01160058.JPG,,SC15_12JanTo30Jan,16-Jan-21,1:29:24,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01160059.JPG,,SC15_12JanTo30Jan,16-Jan-21,1:30:04,Ok,TRUE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01160060.JPG,,SC15_12JanTo30Jan,16-Jan-21,7:37:01,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01160061.JPG,,SC15_12JanTo30Jan,16-Jan-21,13:08:51,Ok,FALSE,FALSE,Canis familiaris,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01160062.JPG,,SC15_12JanTo30Jan,16-Jan-21,21:47:12,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01160063.JPG,,SC15_12JanTo30Jan,16-Jan-21,22:24:17,Ok,FALSE,FALSE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01160064.JPG,,SC15_12JanTo30Jan,16-Jan-21,23:06:28,Ok,FALSE,FALSE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01160065.JPG,,SC15_12JanTo30Jan,16-Jan-21,23:23:02,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170066.JPG,,SC15_12JanTo30Jan,17-Jan-21,0:24:36,Ok,FALSE,FALSE,Canis latrans,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170067.JPG,,SC15_12JanTo30Jan,17-Jan-21,5:26:49,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170068.JPG,,SC15_12JanTo30Jan,17-Jan-21,5:28:36,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170069.JPG,,SC15_12JanTo30Jan,17-Jan-21,5:32:56,Ok,FALSE,FALSE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170070.JPG,,SC15_12JanTo30Jan,17-Jan-21,8:30:09,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170071.JPG,,SC15_12JanTo30Jan,17-Jan-21,16:24:36,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170072.JPG,,SC15_12JanTo30Jan,17-Jan-21,18:00:38,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170073.JPG,,SC15_12JanTo30Jan,17-Jan-21,18:21:42,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170074.JPG,,SC15_12JanTo30Jan,17-Jan-21,18:24:25,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170075.JPG,,SC15_12JanTo30Jan,17-Jan-21,19:40:30,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170076.JPG,,SC15_12JanTo30Jan,17-Jan-21,21:12:45,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180077.JPG,,SC15_12JanTo30Jan,18-Jan-21,0:38:26,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180078.JPG,,SC15_12JanTo30Jan,18-Jan-21,2:31:34,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180079.JPG,,SC15_12JanTo30Jan,18-Jan-21,2:36:04,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180080.JPG,,SC15_12JanTo30Jan,18-Jan-21,6:59:46,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180081.JPG,,SC15_12JanTo30Jan,18-Jan-21,9:22:54,Ok,FALSE,FALSE,Canis familiaris,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180082.JPG,,SC15_12JanTo30Jan,18-Jan-21,10:08:12,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180083.JPG,,SC15_12JanTo30Jan,18-Jan-21,18:13:59,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180084.JPG,,SC15_12JanTo30Jan,18-Jan-21,18:42:15,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180085.JPG,,SC15_12JanTo30Jan,18-Jan-21,21:21:18,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180086.JPG,,SC15_12JanTo30Jan,18-Jan-21,21:34:49,Ok,FALSE,FALSE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180087.JPG,,SC15_12JanTo30Jan,18-Jan-21,23:48:14,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190088.JPG,,SC15_12JanTo30Jan,19-Jan-21,1:06:24,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190089.JPG,,SC15_12JanTo30Jan,19-Jan-21,4:25:04,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190090.JPG,,SC15_12JanTo30Jan,19-Jan-21,5:19:10,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190091.JPG,,SC15_12JanTo30Jan,19-Jan-21,7:03:45,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190092.JPG,,SC15_12JanTo30Jan,19-Jan-21,10:25:09,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190093.JPG,,SC15_12JanTo30Jan,19-Jan-21,10:26:20,Ok,FALSE,FALSE,Homo sapien,1,Canis familiaris,1,FALSE,FALSE,FALSE,FALSE,FALSE,
01190094.JPG,,SC15_12JanTo30Jan,19-Jan-21,13:39:20,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190095.JPG,,SC15_12JanTo30Jan,19-Jan-21,18:33:00,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190096.JPG,,SC15_12JanTo30Jan,19-Jan-21,18:37:24,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200097.JPG,,SC15_12JanTo30Jan,20-Jan-21,3:25:15,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200098.JPG,,SC15_12JanTo30Jan,20-Jan-21,3:39:12,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200099.JPG,,SC15_12JanTo30Jan,20-Jan-21,4:35:51,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200100.JPG,,SC15_12JanTo30Jan,20-Jan-21,7:53:32,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200101.JPG,,SC15_12JanTo30Jan,20-Jan-21,19:16:53,Ok,FALSE,FALSE,Canis latrans,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210102.JPG,,SC15_12JanTo30Jan,21-Jan-21,0:14:47,Ok,FALSE,FALSE,Canis latrans,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210103.JPG,,SC15_12JanTo30Jan,21-Jan-21,7:03:30,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210104.JPG,,SC15_12JanTo30Jan,21-Jan-21,7:05:23,Ok,FALSE,FALSE,Homo sapien,1,Canis familiaris,1,FALSE,FALSE,FALSE,FALSE,FALSE,
01210105.JPG,,SC15_12JanTo30Jan,21-Jan-21,8:09:34,Ok,FALSE,FALSE,Canis familiaris,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210106.JPG,,SC15_12JanTo30Jan,21-Jan-21,8:12:25,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210107.JPG,,SC15_12JanTo30Jan,21-Jan-21,18:13:06,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210108.JPG,,SC15_12JanTo30Jan,21-Jan-21,20:26:23,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210109.JPG,,SC15_12JanTo30Jan,21-Jan-21,20:27:01,Ok,TRUE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210110.JPG,,SC15_12JanTo30Jan,21-Jan-21,20:31:54,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210111.JPG,,SC15_12JanTo30Jan,21-Jan-21,21:05:34,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210112.JPG,,SC15_12JanTo30Jan,21-Jan-21,23:36:26,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220113.JPG,,SC15_12JanTo30Jan,22-Jan-21,3:45:50,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220114.JPG,,SC15_12JanTo30Jan,22-Jan-21,8:10:31,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220115.JPG,,SC15_12JanTo30Jan,22-Jan-21,8:29:15,Ok,FALSE,FALSE,Canis familiaris,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220116.JPG,,SC15_12JanTo30Jan,22-Jan-21,8:37:23,Ok,FALSE,FALSE,Canis familiaris,1,Homo sapien,1,FALSE,FALSE,FALSE,FALSE,FALSE,
01220117.JPG,,SC15_12JanTo30Jan,22-Jan-21,13:43:56,Ok,FALSE,FALSE,Canis familiaris,1,Homo sapien,1,FALSE,FALSE,FALSE,FALSE,FALSE,
01220118.JPG,,SC15_12JanTo30Jan,22-Jan-21,16:26:49,Ok,FALSE,FALSE,Canis familiaris,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220119.JPG,,SC15_12JanTo30Jan,22-Jan-21,19:56:03,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220120.JPG,,SC15_12JanTo30Jan,22-Jan-21,22:17:26,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220121.JPG,,SC15_12JanTo30Jan,22-Jan-21,23:16:47,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230122.JPG,,SC15_12JanTo30Jan,23-Jan-21,4:53:58,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230123.JPG,,SC15_12JanTo30Jan,23-Jan-21,5:40:48,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230124.JPG,,SC15_12JanTo30Jan,23-Jan-21,6:56:28,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230125.JPG,,SC15_12JanTo30Jan,23-Jan-21,8:03:10,Ok,FALSE,FALSE,Homo sapien,1,Canis familiaris,1,FALSE,FALSE,FALSE,FALSE,FALSE,
01230126.JPG,,SC15_12JanTo30Jan,23-Jan-21,11:54:18,Ok,FALSE,FALSE,Canis familiaris,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230127.JPG,,SC15_12JanTo30Jan,23-Jan-21,12:07:36,Ok,FALSE,FALSE,Canis familiaris,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230128.JPG,,SC15_12JanTo30Jan,23-Jan-21,12:22:44,Ok,FALSE,FALSE,Canis familiaris,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230129.JPG,,SC15_12JanTo30Jan,23-Jan-21,12:24:48,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230130.JPG,,SC15_12JanTo30Jan,23-Jan-21,12:25:41,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230131.JPG,,SC15_12JanTo30Jan,23-Jan-21,17:33:03,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230132.JPG,,SC15_12JanTo30Jan,23-Jan-21,19:59:24,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230133.JPG,,SC15_12JanTo30Jan,23-Jan-21,21:30:21,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230134.JPG,,SC15_12JanTo30Jan,23-Jan-21,21:36:17,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230135.JPG,,SC15_12JanTo30Jan,23-Jan-21,22:04:30,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230136.JPG,,SC15_12JanTo30Jan,23-Jan-21,23:55:02,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240137.JPG,,SC15_12JanTo30Jan,24-Jan-21,0:08:03,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240138.JPG,,SC15_12JanTo30Jan,24-Jan-21,5:03:36,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240139.JPG,,SC15_12JanTo30Jan,24-Jan-21,5:08:31,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240140.JPG,,SC15_12JanTo30Jan,24-Jan-21,5:24:09,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240141.JPG,,SC15_12JanTo30Jan,24-Jan-21,5:32:23,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240142.JPG,,SC15_12JanTo30Jan,24-Jan-21,5:38:50,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240143.JPG,,SC15_12JanTo30Jan,24-Jan-21,5:39:24,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240144.JPG,,SC15_12JanTo30Jan,24-Jan-21,6:27:54,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240145.JPG,,SC15_12JanTo30Jan,24-Jan-21,10:01:23,Ok,FALSE,FALSE,Campylorhynchus brunneicapillus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240146.JPG,,SC15_12JanTo30Jan,24-Jan-21,11:23:55,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240147.JPG,,SC15_12JanTo30Jan,24-Jan-21,11:25:24,Ok,FALSE,FALSE,Homo sapien,1,Canis familiaris,1,FALSE,FALSE,FALSE,FALSE,FALSE,
01240148.JPG,,SC15_12JanTo30Jan,24-Jan-21,12:06:19,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240149.JPG,,SC15_12JanTo30Jan,24-Jan-21,12:18:38,Ok,TRUE,FALSE,,0,,0,FALSE,TRUE,FALSE,FALSE,FALSE,
01240150.JPG,,SC15_12JanTo30Jan,24-Jan-21,21:35:37,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01240151.JPG,,SC15_12JanTo30Jan,24-Jan-21,23:43:30,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01250152.JPG,,SC15_12JanTo30Jan,25-Jan-21,0:00:42,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01250153.JPG,,SC15_12JanTo30Jan,25-Jan-21,0:29:51,Ok,FALSE,FALSE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01250154.JPG,,SC15_12JanTo30Jan,25-Jan-21,0:30:27,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01250155.JPG,,SC15_12JanTo30Jan,25-Jan-21,3:05:12,Ok,FALSE,FALSE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01250156.JPG,,SC15_12JanTo30Jan,25-Jan-21,11:11:34,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01250157.JPG,,SC15_12JanTo30Jan,25-Jan-21,11:13:01,Ok,FALSE,FALSE,Homo sapien,1,Canis familiaris,1,FALSE,FALSE,FALSE,FALSE,FALSE,
01250158.JPG,,SC15_12JanTo30Jan,25-Jan-21,14:12:25,Ok,FALSE,FALSE,Homo sapien,1,Canis familiaris,1,FALSE,FALSE,FALSE,FALSE,FALSE,
01250159.JPG,,SC15_12JanTo30Jan,25-Jan-21,20:58:31,Ok,FALSE,FALSE,Homo sapien,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01250160.JPG,,SC15_12JanTo30Jan,25-Jan-21,20:59:46,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01250161.JPG,,SC15_12JanTo30Jan,25-Jan-21,23:00:02,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01250162.JPG,,SC15_12JanTo30Jan,25-Jan-21,23:02:12,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01260163.JPG,,SC15_12JanTo30Jan,26-Jan-21,0:09:46,Ok,FALSE,FALSE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01260164.JPG,,SC15_12JanTo30Jan,26-Jan-21,0:15:11,Ok,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01260165.JPG,,SC15_12JanTo30Jan,26-Jan-21,0:16:31,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
