File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,species1,species1count,species2,species2count,Flag,Water,OHV,Outreach,CamSetup,Note,
EK000001.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:36:56,Ok,false,,0,,0,false,false,false,false,true,,
EK000002.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:37:27,Ok,false,,0,,0,false,false,false,false,true,,
EK000003.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:37:55,Ok,false,,0,,0,false,false,false,false,true,,
EK000004.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:38:23,Ok,false,,0,,0,false,false,false,false,true,,
EK000005.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:38:51,Ok,false,,0,,0,false,false,false,false,true,,
EK000006.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:39:19,Ok,false,,0,,0,false,false,false,false,true,,
EK000007.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:39:49,Ok,false,,0,,0,false,false,false,false,true,,
EK000008.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:40:16,Ok,false,,0,,0,false,false,false,false,true,,
EK000009.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:40:44,Ok,false,,0,,0,false,false,false,false,true,,
EK000010.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:41:12,Ok,false,,0,,0,false,false,false,false,true,,
EK000011.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:41:39,Ok,false,,0,,0,false,false,false,false,true,,
EK000012.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,09:42:07,Ok,false,,0,,0,false,false,false,false,true,,
EK000013.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,11:00:26,Ok,false,Homo sapien,1,,0,false,false,false,false,false,,
EK000014.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,11:00:54,Ok,false,Homo sapien,2,,0,false,false,false,false,false,,
EK000015.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,11:03:30,Ok,true,Homo sapien,1,,0,false,false,false,false,false,,
EK000016.JPG,SC9_11JanTo27Jan,SC9,12-Jan-2021,11:03:57,Ok,false,Homo sapien,1,,0,false,false,false,false,false,,
EK000017.JPG,SC9_11JanTo27Jan,SC9,14-Jan-2021,00:28:08,Ok,false,Sylvilagus audubonii,1,,0,false,false,false,false,false,,
EK000018.JPG,SC9_11JanTo27Jan,SC9,14-Jan-2021,08:40:25,Ok,true,,0,,0,false,false,false,false,false,,
EK000019.JPG,SC9_11JanTo27Jan,SC9,14-Jan-2021,18:56:19,Ok,true,,0,,0,false,false,false,false,false,,
EK000020.JPG,SC9_11JanTo27Jan,SC9,15-Jan-2021,21:17:45,Ok,false,Canis latrans,1,,0,false,false,false,false,false,,
EK000021.JPG,SC9_11JanTo27Jan,SC9,15-Jan-2021,21:33:37,Ok,false,Canis latrans,1,,0,false,false,false,false,false,,
EK000022.JPG,SC9_11JanTo27Jan,SC9,16-Jan-2021,17:22:27,Ok,false,Equs caballus,1,Homo sapien,1,false,false,false,false,false,,
EK000023.JPG,SC9_11JanTo27Jan,SC9,17-Jan-2021,05:04:48,Ok,false,Sylvilagus audubonii,1,,0,false,false,false,false,false,,
EK000024.JPG,SC9_11JanTo27Jan,SC9,17-Jan-2021,05:11:55,Ok,true,,0,,0,false,false,false,false,false,,
EK000025.JPG,SC9_11JanTo27Jan,SC9,17-Jan-2021,05:12:51,Ok,false,Canis latrans,1,,0,false,false,false,false,false,,
EK000026.JPG,SC9_11JanTo27Jan,SC9,17-Jan-2021,07:37:06,Ok,true,,0,,0,false,false,false,false,false,,
EK000027.JPG,SC9_11JanTo27Jan,SC9,17-Jan-2021,07:37:40,Ok,false,Canis latrans,1,,0,false,false,false,false,false,,
