File,RelativePath,Folder,DateTime,ImageQuality,Flag,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Outreach,Note
06110117.JPG,,SC6_1MayTo13Jun, 2021-06-11 18:39:31,Ok,FALSE,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,
06110118.JPG,,SC6_1MayTo13Jun, 2021-06-11 18:51:39,Ok,FALSE,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,
06120119.JPG,,SC6_1MayTo13Jun, 2021-06-12 01:58:28,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120120.JPG,,SC6_1MayTo13Jun, 2021-06-12 08:27:52,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06120121.JPG,,SC6_1MayTo13Jun, 2021-06-12 08:59:16,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06120122.JPG,,SC6_1MayTo13Jun, 2021-06-12 09:14:54,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,Xerospermophilus tereticaudus,1,FALSE,FALSE,FALSE,FALSE,
06120123.JPG,,SC6_1MayTo13Jun, 2021-06-12 09:36:45,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,Xerospermophilus tereticaudus,1,FALSE,FALSE,FALSE,FALSE,
06120124.JPG,,SC6_1MayTo13Jun, 2021-06-12 09:38:51,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120125.JPG,,SC6_1MayTo13Jun, 2021-06-12 09:39:28,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120126.JPG,,SC6_1MayTo13Jun, 2021-06-12 09:42:50,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120127.JPG,,SC6_1MayTo13Jun, 2021-06-12 10:07:44,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120128.JPG,,SC6_1MayTo13Jun, 2021-06-12 10:13:51,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06120129.JPG,,SC6_1MayTo13Jun, 2021-06-12 10:20:58,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120130.JPG,,SC6_1MayTo13Jun, 2021-06-12 10:49:45,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06120131.JPG,,SC6_1MayTo13Jun, 2021-06-12 11:13:31,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
