File,RelativePath,Folder,DateTime,ImageQuality,Flag,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Outreach,Note,
MFDC9911.JPG,,SC6_9JulTo13Jul, 2021-07-09 09:51:26,Ok,false,true,false,,0,,0,false,false,false,false,,
MFDC9912.JPG,,SC6_9JulTo13Jul, 2021-07-09 20:00:57,Ok,false,true,false,,0,,0,false,false,false,false,,
MFDC9913.JPG,,SC6_9JulTo13Jul, 2021-07-09 20:29:46,Ok,false,true,false,,0,,0,false,false,false,false,,
MFDC9914.JPG,,SC6_9JulTo13Jul, 2021-07-10 22:06:21,Ok,false,true,false,,0,,0,false,false,false,false,,
MFDC9915.JPG,,SC6_9JulTo13Jul, 2021-07-11 05:45:36,Ok,false,true,false,,0,,0,false,false,false,false,,
MFDC9916.JPG,,SC6_9JulTo13Jul, 2021-07-11 08:13:51,Ok,false,true,true,,0,,0,false,false,false,false,,
