File,RelativePath,Folder,DateTime,ImageQuality,Flag,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Outreach,Note
04300527.JPG,,SC6_21MarTo1May, 2021-04-30 12:36:34,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300528.JPG,,SC6_21MarTo1May, 2021-04-30 13:07:54,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300529.JPG,,SC6_21MarTo1May, 2021-04-30 13:29:32,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300530.JPG,,SC6_21MarTo1May, 2021-04-30 13:52:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300531.JPG,,SC6_21MarTo1May, 2021-04-30 13:53:39,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300532.JPG,,SC6_21MarTo1May, 2021-04-30 13:55:38,Ok,FALSE,FALSE,FALSE,Zenaida macroura,1,,0,FALSE,FALSE,FALSE,FALSE,
04300533.JPG,,SC6_21MarTo1May, 2021-04-30 13:56:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300534.JPG,,SC6_21MarTo1May, 2021-04-30 14:12:39,Ok,FALSE,FALSE,FALSE,Xerospermophilus tereticaudus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300535.JPG,,SC6_21MarTo1May, 2021-04-30 14:13:42,Ok,FALSE,FALSE,FALSE,Xerospermophilus tereticaudus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300536.JPG,,SC6_21MarTo1May, 2021-04-30 14:15:48,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300537.JPG,,SC6_21MarTo1May, 2021-04-30 14:25:42,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300538.JPG,,SC6_21MarTo1May, 2021-04-30 14:27:28,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300539.JPG,,SC6_21MarTo1May, 2021-04-30 14:28:08,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300540.JPG,,SC6_21MarTo1May, 2021-04-30 14:44:47,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300541.JPG,,SC6_21MarTo1May, 2021-04-30 14:46:04,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300542.JPG,,SC6_21MarTo1May, 2021-04-30 14:46:58,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,0,,0,FALSE,FALSE,FALSE,FALSE,
04300543.JPG,,SC6_21MarTo1May, 2021-04-30 14:47:47,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300544.JPG,,SC6_21MarTo1May, 2021-04-30 15:37:23,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300545.JPG,,SC6_21MarTo1May, 2021-04-30 15:38:00,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300546.JPG,,SC6_21MarTo1May, 2021-04-30 15:38:58,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300547.JPG,,SC6_21MarTo1May, 2021-04-30 15:43:26,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300548.JPG,,SC6_21MarTo1May, 2021-04-30 15:55:49,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300549.JPG,,SC6_21MarTo1May, 2021-04-30 15:57:48,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300550.JPG,,SC6_21MarTo1May, 2021-04-30 16:00:54,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300551.JPG,,SC6_21MarTo1May, 2021-04-30 16:01:39,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300552.JPG,,SC6_21MarTo1May, 2021-04-30 16:02:45,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300553.JPG,,SC6_21MarTo1May, 2021-04-30 16:04:23,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
04300554.JPG,,SC6_21MarTo1May, 2021-04-30 16:05:18,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300555.JPG,,SC6_21MarTo1May, 2021-04-30 16:16:54,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300556.JPG,,SC6_21MarTo1May, 2021-04-30 16:17:36,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300557.JPG,,SC6_21MarTo1May, 2021-04-30 16:49:53,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300558.JPG,,SC6_21MarTo1May, 2021-04-30 17:32:48,Ok,FALSE,FALSE,FALSE,Zenaida asiatica,1,,0,FALSE,FALSE,FALSE,FALSE,
04300559.JPG,,SC6_21MarTo1May, 2021-04-30 17:36:19,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04300560.JPG,,SC6_21MarTo1May, 2021-04-30 17:37:34,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,Xerospermophilus tereticaudus,1,FALSE,FALSE,FALSE,FALSE,
04300561.JPG,,SC6_21MarTo1May, 2021-04-30 18:05:01,Ok,FALSE,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,
04300562.JPG,,SC6_21MarTo1May, 2021-04-30 20:14:44,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010563.JPG,,SC6_21MarTo1May, 2021-05-01 07:54:03,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010564.JPG,,SC6_21MarTo1May, 2021-05-01 08:37:40,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010565.JPG,,SC6_21MarTo1May, 2021-05-01 08:39:07,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010566.JPG,,SC6_21MarTo1May, 2021-05-01 08:53:00,Ok,FALSE,FALSE,FALSE,Zenaida asiatica,1,,0,FALSE,FALSE,FALSE,FALSE,
05010567.JPG,,SC6_21MarTo1May, 2021-05-01 09:16:52,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010568.JPG,,SC6_21MarTo1May, 2021-05-01 09:18:48,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
05010569.JPG,,SC6_21MarTo1May, 2021-05-01 09:19:30,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010570.JPG,,SC6_21MarTo1May, 2021-05-01 10:10:59,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010571.JPG,,SC6_21MarTo1May, 2021-05-01 10:44:14,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010572.JPG,,SC6_21MarTo1May, 2021-05-01 11:04:43,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010573.JPG,,SC6_21MarTo1May, 2021-05-01 11:28:53,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010574.JPG,,SC6_21MarTo1May, 2021-05-01 11:36:44,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010575.JPG,,SC6_21MarTo1May, 2021-05-01 11:49:31,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010576.JPG,,SC6_21MarTo1May, 2021-05-01 11:53:53,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010577.JPG,,SC6_21MarTo1May, 2021-05-01 11:55:12,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010578.JPG,,SC6_21MarTo1May, 2021-05-01 11:55:39,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010579.JPG,,SC6_21MarTo1May, 2021-05-01 11:56:07,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
