File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Flag,Outreach,Note,
MFDC9056.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,25-Jun-2021,10:23:19,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9057.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,25-Jun-2021,10:23:53,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9058.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,25-Jun-2021,10:24:26,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9059.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,25-Jun-2021,10:25:07,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9060.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,25-Jun-2021,10:25:37,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9061.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,25-Jun-2021,10:26:08,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9062.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,25-Jun-2021,10:26:38,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9063.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,25-Jun-2021,10:27:08,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9064.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,25-Jun-2021,10:27:38,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9065.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,25-Jun-2021,10:28:10,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9066.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,25-Jun-2021,10:28:40,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9067.JPG,SC9_JulAug2021,SC9_JulAug2021-20211216T202519Z-001,27-Jun-2021,08:34:54,Ok,true,false,,0,,0,false,false,false,false,false,,
