File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Flag,Outreach,Note,
MFDC9123.JPG,,SC9_11AugToSep3,12-Aug-2021,14:56:06,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9124.JPG,,SC9_11AugToSep3,12-Aug-2021,14:56:41,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9125.JPG,,SC9_11AugToSep3,12-Aug-2021,14:57:12,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9126.JPG,,SC9_11AugToSep3,12-Aug-2021,14:57:47,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9127.JPG,,SC9_11AugToSep3,12-Aug-2021,14:58:26,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9128.JPG,,SC9_11AugToSep3,12-Aug-2021,14:59:06,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9129.JPG,,SC9_11AugToSep3,12-Aug-2021,14:59:37,Ok,false,true,,0,,0,false,false,false,false,false,,
MFDC9130.JPG,,SC9_11AugToSep3,12-Aug-2021,21:15:46,Ok,false,false,Pecari tajacu,1,,0,false,false,false,false,false,,
MFDC9131.JPG,,SC9_11AugToSep3,13-Aug-2021,00:16:12,Ok,false,false,Pecari tajacu,1,,0,false,false,false,false,false,,
MFDC9132.JPG,,SC9_11AugToSep3,13-Aug-2021,00:16:53,Ok,false,false,Pecari tajacu,2,,0,false,false,false,false,false,,
MFDC9133.JPG,,SC9_11AugToSep3,13-Aug-2021,00:17:37,Ok,false,false,Pecari tajacu,1,,0,false,false,false,false,false,,
MFDC9134.JPG,,SC9_11AugToSep3,15-Aug-2021,23:46:26,Ok,false,false,Pecari tajacu,1,,0,false,false,false,false,false,,
MFDC9135.JPG,,SC9_11AugToSep3,16-Aug-2021,15:23:40,Ok,false,false,Pecari tajacu,1,,0,true,false,false,false,false,,
MFDC9136.JPG,,SC9_11AugToSep3,18-Aug-2021,01:07:59,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9137.JPG,,SC9_11AugToSep3,18-Aug-2021,01:10:02,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9138.JPG,,SC9_11AugToSep3,20-Aug-2021,12:35:18,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9139.JPG,,SC9_11AugToSep3,21-Aug-2021,11:30:10,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9140.JPG,,SC9_11AugToSep3,21-Aug-2021,11:33:30,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9141.JPG,,SC9_11AugToSep3,21-Aug-2021,12:39:30,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9142.JPG,,SC9_11AugToSep3,21-Aug-2021,12:46:29,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9143.JPG,,SC9_11AugToSep3,21-Aug-2021,12:51:20,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9144.JPG,,SC9_11AugToSep3,21-Aug-2021,19:10:29,Ok,false,false,Pecari tajacu,1,,0,false,false,false,false,false,,
MFDC9145.JPG,,SC9_11AugToSep3,22-Aug-2021,12:12:47,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9146.JPG,,SC9_11AugToSep3,22-Aug-2021,13:03:02,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9147.JPG,,SC9_11AugToSep3,22-Aug-2021,13:04:26,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9148.JPG,,SC9_11AugToSep3,22-Aug-2021,13:21:55,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9149.JPG,,SC9_11AugToSep3,22-Aug-2021,14:12:22,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9150.JPG,,SC9_11AugToSep3,22-Aug-2021,19:50:02,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9151.JPG,,SC9_11AugToSep3,23-Aug-2021,10:28:48,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9152.JPG,,SC9_11AugToSep3,23-Aug-2021,12:43:11,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9153.JPG,,SC9_11AugToSep3,23-Aug-2021,13:02:50,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9154.JPG,,SC9_11AugToSep3,23-Aug-2021,13:04:21,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9155.JPG,,SC9_11AugToSep3,24-Aug-2021,14:29:41,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9156.JPG,,SC9_11AugToSep3,25-Aug-2021,01:01:58,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9157.JPG,,SC9_11AugToSep3,25-Aug-2021,01:02:31,Ok,false,false,Pecari tajacu,3,,0,false,false,false,false,false,,
MFDC9158.JPG,,SC9_11AugToSep3,25-Aug-2021,01:08:40,Ok,false,false,Pecari tajacu,2,,0,false,false,false,false,false,,
MFDC9159.JPG,,SC9_11AugToSep3,25-Aug-2021,01:09:27,Ok,false,false,Pecari tajacu,3,,0,false,false,false,false,false,,
MFDC9160.JPG,,SC9_11AugToSep3,25-Aug-2021,01:10:04,Ok,false,false,Pecari tajacu,2,,0,false,false,false,false,false,,
MFDC9161.JPG,,SC9_11AugToSep3,25-Aug-2021,09:56:45,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9162.JPG,,SC9_11AugToSep3,25-Aug-2021,13:46:00,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9163.JPG,,SC9_11AugToSep3,25-Aug-2021,13:48:34,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9164.JPG,,SC9_11AugToSep3,26-Aug-2021,05:21:08,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9165.JPG,,SC9_11AugToSep3,26-Aug-2021,12:07:15,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9166.JPG,,SC9_11AugToSep3,26-Aug-2021,12:23:59,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9167.JPG,,SC9_11AugToSep3,29-Aug-2021,16:47:56,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9168.JPG,,SC9_11AugToSep3,29-Aug-2021,16:49:30,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9169.JPG,,SC9_11AugToSep3,29-Aug-2021,16:51:25,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9170.JPG,,SC9_11AugToSep3,29-Aug-2021,16:52:58,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9171.JPG,,SC9_11AugToSep3,29-Aug-2021,16:53:29,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9172.JPG,,SC9_11AugToSep3,29-Aug-2021,16:54:08,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9173.JPG,,SC9_11AugToSep3,29-Aug-2021,16:56:17,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9174.JPG,,SC9_11AugToSep3,29-Aug-2021,16:57:14,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9175.JPG,,SC9_11AugToSep3,29-Aug-2021,16:57:45,Ok,true,false,,0,,0,false,false,false,false,false,,
MFDC9176.JPG,,SC9_11AugToSep3,29-Aug-2021,17:01:25,Ok,true,false,,0,,0,false,false,false,false,false,,
