File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,species1,species1count,species2,species2count,Flag,Water,OHV,Outreach,CamSetup,Note
03100172.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:14:21,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100173.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:15:08,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100174.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:16:33,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100175.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:18:49,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100176.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:20:10,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100177.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:21:02,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100178.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:22:20,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100179.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:23:17,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100180.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:24:06,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100181.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:24:41,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100182.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:26:22,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100183.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:28:03,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100184.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:28:44,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100185.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:29:32,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100186.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:33:53,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100187.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:35:03,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100188.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:36:41,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100189.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:37:09,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100190.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:39:41,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100191.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:40:42,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100192.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:41:32,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100193.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:42:09,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100194.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:42:45,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100195.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:45:45,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100196.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:46:54,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100197.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:47:36,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100198.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:48:43,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100199.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:49:34,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100200.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:50:35,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100201.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:51:18,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100202.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:53:50,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100203.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,12:56:47,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100204.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,13:00:49,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100205.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,13:02:57,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100206.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,13:04:35,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03100207.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,10-Mar-21,13:06:54,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110208.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:21:56,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110209.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:29:39,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110210.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:30:39,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110211.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:34:44,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110212.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:37:18,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110213.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:41:39,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110214.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:42:59,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110215.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:47:01,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110216.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:49:36,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110217.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:50:07,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110218.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:53:33,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110219.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:55:50,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110220.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:56:47,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110221.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:58:43,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110222.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,10:59:36,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110223.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:00:23,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110224.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:02:54,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110225.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:03:56,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110226.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:09:45,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110227.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:10:52,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110228.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:12:12,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110229.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:16:46,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110230.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:18:49,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110231.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:20:41,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110232.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:21:24,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110233.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:22:17,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110234.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:24:49,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110235.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:26:51,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110236.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:28:51,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110237.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:29:28,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110238.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:30:54,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110239.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:31:53,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110240.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:35:33,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110241.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:37:05,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110242.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:37:54,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110243.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:38:38,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110244.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:40:53,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110245.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:41:22,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110246.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:42:09,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110247.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:44:20,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110248.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:45:21,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110249.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:45:54,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110250.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:47:32,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110251.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:48:25,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110252.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:49:26,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110253.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:50:16,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110254.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:52:24,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110255.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:53:43,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110256.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:55:55,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110257.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,11:59:48,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110258.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:02:15,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110259.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:03:04,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110260.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:04:33,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110261.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:05:50,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110262.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:06:20,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110263.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:07:23,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110264.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:07:51,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110265.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:09:14,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110266.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:10:38,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110267.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:12:19,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110268.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:12:49,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110269.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:13:22,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110270.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:14:19,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110271.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:18:32,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110272.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:19:36,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110273.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:20:13,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110274.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:21:58,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110275.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:22:26,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110276.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:22:59,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110277.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:24:16,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110278.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:25:33,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110279.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:27:46,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110280.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:28:55,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110281.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:29:41,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110282.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:30:27,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110283.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:32:28,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110284.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:33:17,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110285.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:33:49,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110286.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:35:11,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110287.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:35:41,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110288.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:37:46,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110289.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:40:02,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110290.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:41:14,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110291.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:41:57,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110292.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:43:24,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110293.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:44:56,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110294.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:46:02,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110295.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:47:36,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110296.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:48:21,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110297.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:49:11,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110298.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:50:52,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110299.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:51:39,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110300.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:53:45,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110301.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:54:22,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110302.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:56:55,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110303.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:57:24,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110304.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,12:57:52,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110305.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,13:01:29,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110306.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,13:04:58,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110307.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,13:08:34,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110308.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,13:16:56,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110309.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,13:36:00,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03110310.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,11-Mar-21,18:55:40,Ok,FALSE,Lynx rufus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03120311.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,12-Mar-21,11:47:42,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03120312.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,12-Mar-21,12:45:35,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
03120313.JPG,SC12_6MarTo14May,SC12_6MarTo14May-20220129T041450Z-001,12-Mar-21,12:46:26,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
