File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,species1,species1count,species2,species2count,Flag,Water,OHV,Outreach,CamSetup,Note
01280039.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,28-Jan-21,9:04:50,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01280040.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,28-Jan-21,10:55:43,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01280041.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,28-Jan-21,11:19:41,Ok,FALSE,Zonotrichia leucophrys,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01280042.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,28-Jan-21,14:07:30,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01280043.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,28-Jan-21,15:57:22,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01280044.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,28-Jan-21,23:16:16,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01280045.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,28-Jan-21,23:16:47,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290046.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,6:57:15,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290047.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,7:06:39,Ok,FALSE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290048.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,7:07:10,Ok,TRUE,Sylvilagus audubonii,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290049.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,7:08:44,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290050.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,7:12:25,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290051.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,9:15:57,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290052.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,9:34:58,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290053.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,9:40:12,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290054.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,11:36:58,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290055.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,11:44:15,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290056.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,11:52:32,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290057.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,12:42:25,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290058.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,14:25:34,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290059.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:13:25,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290060.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:18:07,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290061.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:30:49,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290062.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:35:24,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290063.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:35:58,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290064.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:38:19,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290065.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:40:24,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290066.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:43:08,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290067.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:44:28,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290068.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:49:16,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290069.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:51:41,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290070.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:53:56,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290071.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,15:55:43,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290072.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,16:04:32,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290073.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,16:23:01,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290074.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,16:32:32,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01290075.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,29-Jan-21,16:35:35,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01300076.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,30-Jan-21,12:21:05,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01300077.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,30-Jan-21,13:52:30,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01300078.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,30-Jan-21,15:21:30,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01300079.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,30-Jan-21,18:29:18,Ok,FALSE,Neotoma albigula,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01300080.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,30-Jan-21,18:29:50,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310081.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,3:06:56,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310082.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,4:29:46,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310083.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,4:30:17,Ok,FALSE,Canis latrans,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310084.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,6:56:48,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310085.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,6:57:53,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310086.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,9:31:51,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310087.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,9:33:01,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310088.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,10:15:53,Ok,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310089.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,10:22:54,Ok,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310090.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,10:23:43,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310091.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,10:24:15,Ok,TRUE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310092.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,10:24:46,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310093.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,10:25:24,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310094.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,10:26:30,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310095.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,10:34:12,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310096.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,11:26:36,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310097.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,11:35:10,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310098.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,11:53:50,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310099.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,11:54:22,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310100.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,11:54:54,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310001.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,12:00:42,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310002.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,12:01:13,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310003.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,12:01:45,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310004.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,12:02:17,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310005.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,12:02:48,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310006.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,12:03:20,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310007.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,12:03:51,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310008.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,12:04:23,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310009.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,12:04:56,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310010.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,12:07:14,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310011.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,15:46:34,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310012.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,15:49:20,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310013.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,15:51:38,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310014.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,15:53:59,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310015.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,15:54:57,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310016.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,15:57:18,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
01310017.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,16:00:45,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310018.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,16:01:40,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310019.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,16:04:12,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310020.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,16:16:45,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310021.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,16:31:35,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310022.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,23:21:53,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01310023.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,31-Jan-21,23:53:02,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02010024.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,1-Feb-21,10:16:19,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02010025.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,1-Feb-21,11:46:30,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02010026.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,1-Feb-21,13:33:11,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02010027.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,1-Feb-21,14:21:32,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02010028.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,1-Feb-21,18:30:34,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02010029.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,1-Feb-21,20:32:47,Ok,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020030.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,11:01:09,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020031.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,11:02:56,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020032.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,12:33:32,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020033.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,12:39:56,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020034.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,13:00:03,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020035.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,13:05:18,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020036.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,13:15:04,Ok,FALSE,Pipilo aberti,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020037.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,13:16:33,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020038.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,13:57:24,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020039.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,13:58:31,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020040.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,15:07:23,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020041.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,15:14:17,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020042.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,15:42:20,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020043.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,16:06:48,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020044.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,16:07:59,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020045.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,18:19:58,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02020046.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,2-Feb-21,18:21:30,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030047.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,10:12:22,Ok,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030048.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,11:18:34,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030049.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,11:24:09,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030050.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,11:30:35,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030051.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,11:33:27,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030052.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,12:38:12,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030053.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,13:29:10,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030054.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,13:42:01,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030055.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,13:42:33,Ok,TRUE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030056.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,13:46:28,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030057.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,13:58:18,Ok,FALSE,Pipilo aberti,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030058.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,14:28:49,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030059.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,14:40:55,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030060.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,14:54:24,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030061.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,17:45:25,Ok,FALSE,Felis catus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02030062.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,3-Feb-21,21:19:43,Ok,FALSE,Felis catus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040063.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,10:37:31,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040064.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,11:15:42,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040065.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,11:22:20,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040066.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,11:25:14,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040067.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,11:36:39,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040068.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,11:59:47,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040069.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,12:01:40,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040070.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,12:52:08,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040071.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,12:53:45,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040072.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,12:55:58,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040073.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,13:00:19,Ok,FALSE,Pipilo aberti,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040074.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,13:26:56,Ok,FALSE,Pipilo aberti,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040075.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,13:28:31,Ok,FALSE,Pipilo aberti,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040076.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,13:54:25,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040077.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,14:38:43,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02040078.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,4-Feb-21,15:09:45,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02050079.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,5-Feb-21,6:46:49,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02050080.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,5-Feb-21,13:49:57,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02060081.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,11:05:37,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02060082.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,11:17:15,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02060083.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,11:18:57,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02060084.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,11:21:09,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02060085.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,11:23:50,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02060086.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,11:25:04,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
