File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,species1,species1count,species2,species2count,Flag,Water,OHV,Outreach,CamSetup,Note,
02110042.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:16:46,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02110043.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:18:25,Ok,true,,0,,0,false,true,false,false,false,,
02110044.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:20:25,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02110045.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:26:18,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02110046.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:27:16,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02110047.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:34:43,Ok,false,Canis familiaris,1,,0,false,true,false,false,false,,
02110048.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:35:18,Ok,true,,0,,0,false,true,false,false,false,,
02110049.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:35:52,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02110050.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:36:43,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02110051.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:38:56,Ok,true,,0,,0,false,true,false,false,false,,
02110052.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:39:29,Ok,true,,0,,0,false,true,false,false,false,,
02110053.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:41:33,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02110054.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:42:57,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02110055.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:43:31,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02110056.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:45:57,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02110057.JPG,SC14_12JanTo6Mar,SC14,11-Feb-2021,13:47:10,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02140058.JPG,SC14_12JanTo6Mar,SC14,14-Feb-2021,11:44:10,Ok,false,Canis latrans,1,,0,false,true,false,false,false,,
02150059.JPG,SC14_12JanTo6Mar,SC14,15-Feb-2021,16:50:47,Ok,true,,0,,0,false,true,false,false,false,,
02160060.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,00:40:19,Ok,false,Pecari tajacu,1,,0,false,true,false,false,false,,
02160061.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,12:58:09,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02160062.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,12:58:44,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02160063.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:02:30,Ok,false,Canis familiaris,3,,0,false,true,false,false,false,,
02160064.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:03:08,Ok,true,,0,,0,false,true,false,false,false,,
02160065.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:04:22,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02160066.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:04:55,Ok,true,Canis familiaris,3,,0,false,true,false,false,false,,
02160067.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:05:28,Ok,true,Canis familiaris,3,,0,false,true,false,false,false,,
02160068.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:07:29,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02160069.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:08:04,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02160070.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:11:11,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02160071.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:17:10,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02160072.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:17:42,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02160073.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:18:51,Ok,true,Canis familiaris,3,,0,false,true,false,false,false,,
02160074.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:19:59,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02160075.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:25:38,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02160076.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:29:49,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02160077.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:41:50,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02160078.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:43:44,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02160079.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:54:50,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02160080.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:57:05,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02160081.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:57:49,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02160082.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,13:59:19,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02160083.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,14:01:15,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02160084.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,14:02:17,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02160085.JPG,SC14_12JanTo6Mar,SC14,16-Feb-2021,14:06:08,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02170086.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:21:53,Ok,false,Pecari tajacu,1,,0,false,true,false,false,false,,
02170087.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:23:31,Ok,false,Pecari tajacu,1,,0,false,true,false,false,false,,
02170088.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:24:13,Ok,true,Pecari tajacu,1,,0,false,true,false,false,false,,
02170089.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:24:58,Ok,false,Pecari tajacu,1,,0,false,true,false,false,false,,
02170090.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:26:14,Ok,false,Pecari tajacu,1,,0,false,true,false,false,false,,
02170091.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:27:16,Ok,false,Pecari tajacu,1,,0,false,true,false,false,false,,
02170092.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:27:53,Ok,true,Pecari tajacu,2,,0,false,true,false,false,false,,
02170093.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:28:29,Ok,false,Pecari tajacu,3,,0,false,true,false,false,false,,
02170094.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:29:26,Ok,true,Pecari tajacu,2,,0,false,true,false,false,false,,
02170095.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:33:49,Ok,false,Pecari tajacu,2,,0,false,true,false,false,false,,
02170096.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:34:36,Ok,true,Pecari tajacu,3,,0,false,true,false,false,false,,
02170097.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:35:37,Ok,false,Pecari tajacu,1,,0,false,true,false,false,false,,
02170098.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:36:10,Ok,true,,0,,0,false,true,false,false,false,,
02170099.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:39:15,Ok,false,Pecari tajacu,2,,0,false,true,false,false,false,,
02170100.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:39:58,Ok,true,Pecari tajacu,1,,0,false,true,false,false,false,,
02170101.JPG,SC14_12JanTo6Mar,SC14,17-Feb-2021,00:44:29,Ok,false,Pecari tajacu,1,,0,false,true,false,false,false,,
02200102.JPG,SC14_12JanTo6Mar,SC14,20-Feb-2021,12:50:18,Ok,true,,0,,0,false,true,false,false,false,,
02200103.JPG,SC14_12JanTo6Mar,SC14,20-Feb-2021,20:44:29,Ok,false,Pecari tajacu,1,,0,false,true,false,false,false,,
02200104.JPG,SC14_12JanTo6Mar,SC14,20-Feb-2021,20:45:10,Ok,true,Pecari tajacu,1,,0,false,true,false,false,false,,
02200105.JPG,SC14_12JanTo6Mar,SC14,20-Feb-2021,22:16:02,Ok,false,Pecari tajacu,1,,0,false,true,false,false,false,,
02200106.JPG,SC14_12JanTo6Mar,SC14,20-Feb-2021,22:21:25,Ok,false,Pecari tajacu,1,,0,false,true,false,false,false,,
02210107.JPG,SC14_12JanTo6Mar,SC14,21-Feb-2021,13:44:00,Ok,false,Homo sapien,1,,1,false,true,false,false,false,,
02210108.JPG,SC14_12JanTo6Mar,SC14,21-Feb-2021,13:44:33,Ok,false,Homo sapien,1,,0,false,true,false,false,true,camera adjusted by random people,
02210109.JPG,SC14_12JanTo6Mar,SC14,21-Feb-2021,13:45:06,Ok,false,Homo sapien,1,,0,false,true,false,false,true,camera adjusted by random people,
02210110.JPG,SC14_12JanTo6Mar,SC14,21-Feb-2021,13:45:39,Ok,false,,0,,0,false,true,false,false,true,,
02210111.JPG,SC14_12JanTo6Mar,SC14,21-Feb-2021,13:46:12,Ok,false,Homo sapien,1,,0,false,true,false,false,false,,
02210112.JPG,SC14_12JanTo6Mar,SC14,21-Feb-2021,15:09:43,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02210113.JPG,SC14_12JanTo6Mar,SC14,21-Feb-2021,15:10:24,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02210114.JPG,SC14_12JanTo6Mar,SC14,21-Feb-2021,15:11:00,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02210115.JPG,SC14_12JanTo6Mar,SC14,21-Feb-2021,16:21:05,Ok,false,Homo sapien,1,,0,false,true,false,false,false,,
02210116.JPG,SC14_12JanTo6Mar,SC14,21-Feb-2021,16:25:16,Ok,true,Homo sapien,1,,0,false,true,false,false,false,,
02210117.JPG,SC14_12JanTo6Mar,SC14,21-Feb-2021,18:55:23,Ok,true,,0,,0,false,true,false,false,false,,
02220118.JPG,SC14_12JanTo6Mar,SC14,22-Feb-2021,12:44:37,Ok,true,,0,,0,false,true,false,false,false,,
02220119.JPG,SC14_12JanTo6Mar,SC14,22-Feb-2021,12:45:49,Ok,false,Unknown,1,,0,false,true,false,false,false,Cooper's Hawk/A. cooperii,
02220120.JPG,SC14_12JanTo6Mar,SC14,22-Feb-2021,12:47:58,Ok,false,Unknown,1,,0,false,true,false,false,false,Cooper's Hawk/A. cooperii,
02230121.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:41:38,Ok,false,Canis familiaris,1,,0,false,true,false,false,false,,
02230122.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:42:28,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02230123.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:43:02,Ok,true,Canis familiaris,0,,0,false,true,false,false,false,,
02230124.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:43:42,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02230125.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:44:16,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02230126.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:44:53,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02230127.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:45:32,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02230128.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:47:21,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02230129.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:48:19,Ok,true,,0,,0,false,true,false,false,false,,
02230130.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:49:37,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02230131.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:50:22,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02230132.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:52:13,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02230133.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:52:47,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02230134.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:57:55,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02230135.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:58:28,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02230136.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:59:01,Ok,true,Canis familiaris,3,,0,false,true,false,false,false,,
02230137.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,12:59:46,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02230138.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,13:00:22,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
02230139.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,13:00:55,Ok,true,Canis familiaris,3,,0,false,true,false,false,false,,
02230140.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,13:01:48,Ok,true,Canis familiaris,1,,0,false,true,false,false,false,,
02230141.JPG,SC14_12JanTo6Mar,SC14,23-Feb-2021,13:02:27,Ok,true,Canis familiaris,2,,0,false,true,false,false,false,,
